season,season_game,phase,new_team,config,strategy,candidate,rps
2023/24,285,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13314444536729025
2023/24,286,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1544042176879098
2023/24,287,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12043326426285106
2023/24,288,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22381853845782032
2023/24,289,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.11026379855655512
2023/24,290,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.32798777711606664
2023/24,291,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.24847104982262683
2023/24,292,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1475501299439182
2023/24,293,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.20241633949184956
2023/24,294,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12953154213737447
2023/24,295,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.19125837384331296
2023/24,296,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2070497998590181
2023/24,297,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.07050472528898113
2023/24,298,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.25105851412241764
2023/24,299,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12199359688470232
2023/24,300,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.4179283666609692
2023/24,301,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.0354307491818409
2023/24,302,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.17662590062995098
2023/24,303,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1771327514414766
2023/24,304,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.03398043138809855
2023/24,305,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.01812954219813287
2023/24,306,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.33970627999091224
2023/24,1,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07928457789915148
2023/24,2,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11271382158742184
2023/24,3,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09839867394940781
2023/24,4,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12918299855122806
2023/24,5,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3157454472993918
2023/24,6,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.26818112278076794
2023/24,7,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13214971406798492
2023/24,8,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24805586563951854
2023/24,9,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1358619179457311
2023/24,10,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1559576560984144
2023/24,11,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.354750363951955
2023/24,12,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1939409984309551
2023/24,13,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.28518848475364494
2023/24,14,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.26135381195650026
2023/24,15,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22791195994208863
2023/24,16,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07358003799436835
2023/24,17,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13348876592073552
2023/24,18,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.02553086868766685
2023/24,19,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1471196325193665
2023/24,20,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5369774604761219
2023/24,21,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13699252461700434
2023/24,22,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.03421791192934301
2023/24,23,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2701310158515433
2023/24,24,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.0959766877000827
2023/24,25,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20017876087977632
2023/24,26,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12191877450395655
2023/24,27,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14904068895459055
2023/24,28,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13128067400454085
2023/24,29,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1285940484668797
2023/24,30,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13035422820309708
2023/24,31,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.01484908433639103
2023/24,32,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5246542198473323
2023/24,33,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3660665967368592
2023/24,34,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2512660797585219
2023/24,35,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1632469892699669
2023/24,36,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13820780909768313
2023/24,37,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07840498017302604
2023/24,38,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2777252780528247
2023/24,39,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.31252715224294075
2023/24,40,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.0681660695617743
2023/24,41,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.339943902033055
2023/24,42,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15451727205894386
2023/24,43,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3427814046239642
2023/24,44,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.02753753675077629
2023/24,45,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1544925682322842
2023/24,46,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15148094875724216
2023/24,47,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12447012995714979
2023/24,48,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09841465583736964
2023/24,49,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11876102063343892
2023/24,50,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24380814619232977
2023/24,51,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.18628623081883994
2023/24,52,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.38599282421936587
2023/24,53,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3386048031621984
2023/24,54,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.05718291632332547
2023/24,55,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1551203171752276
2023/24,56,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20309655521958836
2023/24,57,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.30901292585225437
2023/24,58,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.35716568346780475
2023/24,59,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21007951958993637
2023/24,60,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2676366063122176
2023/24,61,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.048804827970094465
2023/24,62,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06199063161094461
2023/24,63,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.18619493651741134
2023/24,64,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.10355722463512979
2023/24,65,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2146001683098408
2023/24,66,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08026898355269521
2023/24,67,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13150079191151962
2023/24,68,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20626842298509707
2023/24,69,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06093315737244379
2023/24,70,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24418306554552469
2023/24,71,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14502203050186455
2023/24,72,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3955408898492133
2023/24,73,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1318855233601724
2023/24,74,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.26145689702795905
2023/24,75,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08873348041688806
2023/24,76,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5694186676671187
2023/24,77,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.44340760886138375
2023/24,78,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.028637278074561824
2023/24,79,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13211361668942467
2023/24,80,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.04766769774956662
2023/24,81,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12696888023082215
2023/24,82,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2326716288355505
2023/24,83,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11607850512863196
2023/24,84,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3488123828390899
2023/24,85,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5270668410644944
2023/24,86,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1381307283387211
2023/24,87,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12904227215290137
2023/24,88,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15691888287207645
2023/24,89,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17401682453224596
2023/24,90,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5182578012092098
2023/24,91,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.33845180732183844
2023/24,92,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13930838016710942
2023/24,93,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14979502101526276
2023/24,94,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.02600297035837633
2023/24,95,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13339979758394854
2023/24,96,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19982903621644524
2023/24,97,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08066522224935525
2023/24,98,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12276133341050921
2023/24,99,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11800541444471677
2023/24,100,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07908638003751593
2023/24,101,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19430717058835995
2023/24,102,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.29761660011463553
2023/24,103,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1845568274223527
2023/24,104,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.10776957752852194
2023/24,105,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15741434963151582
2023/24,106,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13491667663611462
2023/24,107,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14113702677387965
2023/24,108,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14152963711625346
2023/24,109,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19173724203658749
2023/24,110,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06475812513672818
2023/24,111,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08845030836695997
2023/24,112,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.25377623855422204
2023/24,113,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24538907105039676
2023/24,114,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19201513305122514
2023/24,115,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2569565332352968
2023/24,116,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.300478954433888
2023/24,117,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2032487134120521
2023/24,118,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3545991266560963
2023/24,119,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15635779794994054
2023/24,120,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17378409641267054
2023/24,121,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5071829729935357
2023/24,122,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24239518539748525
2023/24,123,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21391768768181288
2023/24,124,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1269470402082118
2023/24,125,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13627173073376067
2023/24,126,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12694359823799575
2023/24,127,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4922387450153277
2023/24,128,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2280232258749943
2023/24,129,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.053366622897790664
2023/24,130,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1653579988365624
2023/24,131,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2025666752851904
2023/24,132,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.25803934503764187
2023/24,133,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08656924395741696
2023/24,134,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1445407078283427
2023/24,135,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.16602482192410464
2023/24,136,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1531447281200527
2023/24,137,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13015711496674814
2023/24,138,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.05488850425478916
2023/24,139,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12721423393588427
2023/24,140,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06431496839902603
2023/24,141,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.26988501464682313
2023/24,142,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1256688314020854
2023/24,143,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.32416988751657094
2023/24,144,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06156566412248993
2023/24,145,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08058731014820059
2023/24,146,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.16844678654951628
2023/24,147,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12558207131167437
2023/24,148,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12551871726254
2023/24,149,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.6280725154834632
2023/24,150,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22855136843609325
2023/24,151,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12374243180561306
2023/24,152,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5323312585425499
2023/24,153,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1313823560897086
2023/24,154,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3103204363429789
2023/24,155,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4043712116198018
2023/24,156,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13558846253004903
2023/24,157,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.32238848870644166
2023/24,158,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14189511619437664
2023/24,159,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.6216871775793797
2023/24,160,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3981952161519904
2023/24,161,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.05073087174995705
2023/24,162,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2929611653701728
2023/24,163,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.05399658769038169
2023/24,164,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1781873518915307
2023/24,165,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2529956836429867
2023/24,166,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1769290998953256
2023/24,167,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3268454570629417
2023/24,168,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3128030222928488
2023/24,169,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19451077378269294
2023/24,170,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1481783990024457
2023/24,171,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13177317158863427
2023/24,172,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.03692100601077747
2023/24,173,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06354868407895535
2023/24,174,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17261134706230752
2023/24,175,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.32310302316322914
2023/24,176,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2734345259439126
2023/24,177,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17473431685891136
2023/24,178,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14137074097745647
2023/24,179,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.058383073872578795
2023/24,180,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1247137488123316
2023/24,181,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.18726722786925631
2023/24,182,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20395355573324359
2023/24,183,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4926002401638615
2023/24,184,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17697278749763984
2023/24,185,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1704279188682531
2023/24,186,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1556276401837349
2023/24,187,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22540363647507602
2023/24,188,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.05080002979783339
2023/24,189,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1780038181742014
2023/24,190,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3447973382209774
2023/24,191,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.0577827931357487
2023/24,192,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08404861565587632
2023/24,193,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4551371427087486
2023/24,194,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13385613112380132
2023/24,195,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.04370518542324262
2023/24,196,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17784558693106683
2023/24,197,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15344705607766157
2023/24,198,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.37349916062715494
2023/24,199,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07493868019466017
2023/24,200,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.29758094539373103
2023/24,201,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15835007661567863
2023/24,202,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11344042858171692
2023/24,203,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19913928556438687
2023/24,204,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2704006990994844
2023/24,205,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11528862017914909
2023/24,206,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4362234317227432
2023/24,207,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21405435825445004
2023/24,208,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1668523744573344
2023/24,209,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.27638793975473624
2023/24,210,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19732116384968104
2023/24,211,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08551159075414345
2023/24,212,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1498254216760168
2023/24,213,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20680941839565786
2023/24,214,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.18025089743713055
2023/24,215,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1578732730535099
2023/24,216,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11032454353422234
2023/24,217,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09449210403940783
2023/24,218,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22119578289892097
2023/24,219,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1407906043302163
2023/24,220,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.03306465879452562
2023/24,221,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1431619099330332
2023/24,222,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09820722052060357
2023/24,223,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3474810636269199
2023/24,224,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19328830677478884
2023/24,225,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08290140152268755
2023/24,226,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11469983429850597
2023/24,227,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1195748824983495
2023/24,228,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14149647724573286
2023/24,229,matchdays_18_34,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09284233695451932
2023/24,230,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3044063254641137
2023/24,231,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17475406349623507
2023/24,232,matchdays_18_34,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22318546628144414
